,sa2_code,sa2_name,healthcare,break and enter,schools,accommodation,retail,liveability
137,119021367,Roselands,-0.308084561777335,0.9972914383462461,-0.10263277812396217,-0.2101339012912862,0.13362654192517162,0.18474625224996072
138,119021573,Lakemba,-0.16675910385562792,2.4723734514425755,-0.3950653339509904,0.292040237685708,0.06390754789922763,0.06426903238112468
139,119031373,Riverwood,-0.2150061144184785,0.4476028205651974,0.38635007648474406,-0.04163085579142384,-0.2725830277797663,0.3565263926759125
140,119031374,South Hurstville - Blakehurst,0.04373441864407389,-0.29161353235515025,-0.5729402905714391,0.0037933561039530184,-0.08528902796478957,0.4208980225181717
141,119041378,Kogarah,0.8865287963327286,2.9360048800950307,-0.21744280271259914,0.30924136778127354,0.33575878911565343,0.16494042388940444
142,119041375,Arncliffe - Bardwell Valley,-0.26882608754833387,-0.059850073133646056,-0.10029368783490285,-0.08469074085884161,-0.17211151696006458,0.36214369270374935
143,119041376,Bexley,-0.21362026685801722,0.9683635498257148,-0.4033176014755073,-0.3854452623578447,-0.16687491850119943,0.10549361615250978
144,119041377,Kingsgrove (South) - Bardwell Park,-0.07032059899943098,0.6110594207398774,0.4502418965929193,0.17222390447697958,-0.10431136526588021,0.4592839622966562
145,119041379,Kogarah Bay - Carlton - Allawah,-0.1679138903129969,1.087372249893048,-0.05916786059530559,-0.13821208737269886,-0.3314419002598359,0.1437966215761855
146,119041380,Monterey - Brighton-le-Sands - Kyeemagh,-0.09695226238668163,0.8307747423419034,-0.4974517968272408,0.34333231815695947,-0.08679211616954635,0.23710115195118706
147,119041381,Rockdale - Banksia,-0.21843365789815788,1.0406127821382374,-0.3268707153558494,0.3791155994321319,0.19104364628604534,0.26585453152734745
148,119041382,Sans Souci - Ramsgate,-0.09892281228429084,0.7842623647981679,-0.6165781789459254,0.264174905282786,-0.12327091340806796,0.20442574803593788
149,120011383,Concord - Mortlake - Cabarita,0.23142604019981047,0.062457400624357,-0.6073301160538828,0.2780826154108798,-0.012726373724421659,0.4568562482831724
150,120011384,Concord West - North Strathfield,0.027043367342505856,0.8175002686508943,-0.6602110260014661,0.9349802599227164,0.07431458196565698,0.39141383916253486
151,120011385,Drummoyne - Rodd Point,0.32439521435372043,0.9623350961232553,-0.5408475076470867,0.3493741151133956,0.21927037855708467,0.35202660215696946
